state0_sensors,state0_camera_c,state0_camera_l,state0_camera_r,action,state1_sensors,state1_camera_c,state1_camera_l,state1_camera_r,time
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512123780.54.jpg,images/state0_camera_l_1512123780.54.jpg,images/state0_camera_r_1512123780.54.jpg,stop,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512123780.54.jpg,images/state1_camera_l_1512123780.54.jpg,images/state1_camera_r_1512123780.54.jpg,2017-12-01 10:23:00.539357
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512123783.34.jpg,images/state0_camera_l_1512123783.34.jpg,images/state0_camera_r_1512123783.34.jpg,stop,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512123783.34.jpg,images/state1_camera_l_1512123783.34.jpg,images/state1_camera_r_1512123783.34.jpg,2017-12-01 10:23:03.336911
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512123785.72.jpg,images/state0_camera_l_1512123785.72.jpg,images/state0_camera_r_1512123785.72.jpg,stop,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512123785.72.jpg,images/state1_camera_l_1512123785.72.jpg,images/state1_camera_r_1512123785.72.jpg,2017-12-01 10:23:05.719361
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512123788.65.jpg,images/state0_camera_l_1512123788.65.jpg,images/state0_camera_r_1512123788.65.jpg,stop,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512123788.65.jpg,images/state1_camera_l_1512123788.65.jpg,images/state1_camera_r_1512123788.65.jpg,2017-12-01 10:23:08.647761
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512123790.87.jpg,images/state0_camera_l_1512123790.87.jpg,images/state0_camera_r_1512123790.87.jpg,stop,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512123790.87.jpg,images/state1_camera_l_1512123790.87.jpg,images/state1_camera_r_1512123790.87.jpg,2017-12-01 10:23:10.872612
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512123793.7.jpg,images/state0_camera_l_1512123793.7.jpg,images/state0_camera_r_1512123793.7.jpg,stop,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512123793.7.jpg,images/state1_camera_l_1512123793.7.jpg,images/state1_camera_r_1512123793.7.jpg,2017-12-01 10:23:13.695746
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512123796.51.jpg,images/state0_camera_l_1512123796.51.jpg,images/state0_camera_r_1512123796.51.jpg,forward,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512123796.51.jpg,images/state1_camera_l_1512123796.51.jpg,images/state1_camera_r_1512123796.51.jpg,2017-12-01 10:23:16.505115
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512123799.26.jpg,images/state0_camera_l_1512123799.26.jpg,images/state0_camera_r_1512123799.26.jpg,forward,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512123799.26.jpg,images/state1_camera_l_1512123799.26.jpg,images/state1_camera_r_1512123799.26.jpg,2017-12-01 10:23:19.263475
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512123802.08.jpg,images/state0_camera_l_1512123802.08.jpg,images/state0_camera_r_1512123802.08.jpg,forward,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512123802.08.jpg,images/state1_camera_l_1512123802.08.jpg,images/state1_camera_r_1512123802.08.jpg,2017-12-01 10:23:22.082919
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512123804.33.jpg,images/state0_camera_l_1512123804.33.jpg,images/state0_camera_r_1512123804.33.jpg,forward,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512123804.33.jpg,images/state1_camera_l_1512123804.33.jpg,images/state1_camera_r_1512123804.33.jpg,2017-12-01 10:23:24.327524
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512123807.7.jpg,images/state0_camera_l_1512123807.7.jpg,images/state0_camera_r_1512123807.7.jpg,forward,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512123807.7.jpg,images/state1_camera_l_1512123807.7.jpg,images/state1_camera_r_1512123807.7.jpg,2017-12-01 10:23:27.702482
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512123812.09.jpg,images/state0_camera_l_1512123812.09.jpg,images/state0_camera_r_1512123812.09.jpg,forward,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512123812.09.jpg,images/state1_camera_l_1512123812.09.jpg,images/state1_camera_r_1512123812.09.jpg,2017-12-01 10:23:32.089160
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512123815.15.jpg,images/state0_camera_l_1512123815.15.jpg,images/state0_camera_r_1512123815.15.jpg,forward,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512123815.15.jpg,images/state1_camera_l_1512123815.15.jpg,images/state1_camera_r_1512123815.15.jpg,2017-12-01 10:23:35.146376
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512123817.34.jpg,images/state0_camera_l_1512123817.34.jpg,images/state0_camera_r_1512123817.34.jpg,forwardLeft,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512123817.34.jpg,images/state1_camera_l_1512123817.34.jpg,images/state1_camera_r_1512123817.34.jpg,2017-12-01 10:23:37.339072
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512123819.65.jpg,images/state0_camera_l_1512123819.65.jpg,images/state0_camera_r_1512123819.65.jpg,forwardRight,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512123819.65.jpg,images/state1_camera_l_1512123819.65.jpg,images/state1_camera_r_1512123819.65.jpg,2017-12-01 10:23:39.651008
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512123821.92.jpg,images/state0_camera_l_1512123821.92.jpg,images/state0_camera_r_1512123821.92.jpg,forwardRight,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512123821.92.jpg,images/state1_camera_l_1512123821.92.jpg,images/state1_camera_r_1512123821.92.jpg,2017-12-01 10:23:41.916991
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512123824.4.jpg,images/state0_camera_l_1512123824.4.jpg,images/state0_camera_r_1512123824.4.jpg,forward,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512123824.4.jpg,images/state1_camera_l_1512123824.4.jpg,images/state1_camera_r_1512123824.4.jpg,2017-12-01 10:23:44.398230
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512123826.34.jpg,images/state0_camera_l_1512123826.34.jpg,images/state0_camera_r_1512123826.34.jpg,forwardRight,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512123826.34.jpg,images/state1_camera_l_1512123826.34.jpg,images/state1_camera_r_1512123826.34.jpg,2017-12-01 10:23:46.336712
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512123829.03.jpg,images/state0_camera_l_1512123829.03.jpg,images/state0_camera_r_1512123829.03.jpg,forward,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512123829.03.jpg,images/state1_camera_l_1512123829.03.jpg,images/state1_camera_r_1512123829.03.jpg,2017-12-01 10:23:49.030718
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512123832.44.jpg,images/state0_camera_l_1512123832.44.jpg,images/state0_camera_r_1512123832.44.jpg,forward,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512123832.44.jpg,images/state1_camera_l_1512123832.44.jpg,images/state1_camera_r_1512123832.44.jpg,2017-12-01 10:23:52.437112
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512123834.82.jpg,images/state0_camera_l_1512123834.82.jpg,images/state0_camera_r_1512123834.82.jpg,forward,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512123834.82.jpg,images/state1_camera_l_1512123834.82.jpg,images/state1_camera_r_1512123834.82.jpg,2017-12-01 10:23:54.824691
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512123836.58.jpg,images/state0_camera_l_1512123836.58.jpg,images/state0_camera_r_1512123836.58.jpg,forward,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512123836.58.jpg,images/state1_camera_l_1512123836.58.jpg,images/state1_camera_r_1512123836.58.jpg,2017-12-01 10:23:56.583098
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512123839.03.jpg,images/state0_camera_l_1512123839.03.jpg,images/state0_camera_r_1512123839.03.jpg,forward,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512123839.03.jpg,images/state1_camera_l_1512123839.03.jpg,images/state1_camera_r_1512123839.03.jpg,2017-12-01 10:23:59.029991
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512123841.51.jpg,images/state0_camera_l_1512123841.51.jpg,images/state0_camera_r_1512123841.51.jpg,forwardRight,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512123841.51.jpg,images/state1_camera_l_1512123841.51.jpg,images/state1_camera_r_1512123841.51.jpg,2017-12-01 10:24:01.506356
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512123844.12.jpg,images/state0_camera_l_1512123844.12.jpg,images/state0_camera_r_1512123844.12.jpg,forward,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512123844.12.jpg,images/state1_camera_l_1512123844.12.jpg,images/state1_camera_r_1512123844.12.jpg,2017-12-01 10:24:04.120248
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512123846.17.jpg,images/state0_camera_l_1512123846.17.jpg,images/state0_camera_r_1512123846.17.jpg,forward,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512123846.17.jpg,images/state1_camera_l_1512123846.17.jpg,images/state1_camera_r_1512123846.17.jpg,2017-12-01 10:24:06.172464
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512123848.73.jpg,images/state0_camera_l_1512123848.73.jpg,images/state0_camera_r_1512123848.73.jpg,forward,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512123848.73.jpg,images/state1_camera_l_1512123848.73.jpg,images/state1_camera_r_1512123848.73.jpg,2017-12-01 10:24:08.727426
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512123850.92.jpg,images/state0_camera_l_1512123850.92.jpg,images/state0_camera_r_1512123850.92.jpg,forward,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512123850.92.jpg,images/state1_camera_l_1512123850.92.jpg,images/state1_camera_r_1512123850.92.jpg,2017-12-01 10:24:10.915788
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512123853.26.jpg,images/state0_camera_l_1512123853.26.jpg,images/state0_camera_r_1512123853.26.jpg,forward,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512123853.26.jpg,images/state1_camera_l_1512123853.26.jpg,images/state1_camera_r_1512123853.26.jpg,2017-12-01 10:24:13.260587
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512123855.44.jpg,images/state0_camera_l_1512123855.44.jpg,images/state0_camera_r_1512123855.44.jpg,forward,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512123855.44.jpg,images/state1_camera_l_1512123855.44.jpg,images/state1_camera_r_1512123855.44.jpg,2017-12-01 10:24:15.444116
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512123858.25.jpg,images/state0_camera_l_1512123858.25.jpg,images/state0_camera_r_1512123858.25.jpg,forward,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512123858.25.jpg,images/state1_camera_l_1512123858.25.jpg,images/state1_camera_r_1512123858.25.jpg,2017-12-01 10:24:18.248988
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512123860.76.jpg,images/state0_camera_l_1512123860.76.jpg,images/state0_camera_r_1512123860.76.jpg,forward,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512123860.76.jpg,images/state1_camera_l_1512123860.76.jpg,images/state1_camera_r_1512123860.76.jpg,2017-12-01 10:24:20.757015
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512123863.27.jpg,images/state0_camera_l_1512123863.27.jpg,images/state0_camera_r_1512123863.27.jpg,forward,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512123863.27.jpg,images/state1_camera_l_1512123863.27.jpg,images/state1_camera_r_1512123863.27.jpg,2017-12-01 10:24:23.274017
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512123865.94.jpg,images/state0_camera_l_1512123865.94.jpg,images/state0_camera_r_1512123865.94.jpg,forward,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512123865.94.jpg,images/state1_camera_l_1512123865.94.jpg,images/state1_camera_r_1512123865.94.jpg,2017-12-01 10:24:25.942060
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512123868.83.jpg,images/state0_camera_l_1512123868.83.jpg,images/state0_camera_r_1512123868.83.jpg,forward,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512123868.83.jpg,images/state1_camera_l_1512123868.83.jpg,images/state1_camera_r_1512123868.83.jpg,2017-12-01 10:24:28.834766
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512123871.18.jpg,images/state0_camera_l_1512123871.18.jpg,images/state0_camera_r_1512123871.18.jpg,forward,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512123871.18.jpg,images/state1_camera_l_1512123871.18.jpg,images/state1_camera_r_1512123871.18.jpg,2017-12-01 10:24:31.178352
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512123874.02.jpg,images/state0_camera_l_1512123874.02.jpg,images/state0_camera_r_1512123874.02.jpg,forward,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512123874.02.jpg,images/state1_camera_l_1512123874.02.jpg,images/state1_camera_r_1512123874.02.jpg,2017-12-01 10:24:34.020331
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512123875.91.jpg,images/state0_camera_l_1512123875.91.jpg,images/state0_camera_r_1512123875.91.jpg,forwardRight,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512123875.91.jpg,images/state1_camera_l_1512123875.91.jpg,images/state1_camera_r_1512123875.91.jpg,2017-12-01 10:24:35.910233
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512123878.51.jpg,images/state0_camera_l_1512123878.51.jpg,images/state0_camera_r_1512123878.51.jpg,forwardLeft,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512123878.51.jpg,images/state1_camera_l_1512123878.51.jpg,images/state1_camera_r_1512123878.51.jpg,2017-12-01 10:24:38.514221
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512123880.94.jpg,images/state0_camera_l_1512123880.94.jpg,images/state0_camera_r_1512123880.94.jpg,forwardLeft,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512123880.94.jpg,images/state1_camera_l_1512123880.94.jpg,images/state1_camera_r_1512123880.94.jpg,2017-12-01 10:24:40.927515
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512123884.88.jpg,images/state0_camera_l_1512123884.88.jpg,images/state0_camera_r_1512123884.88.jpg,forwardLeft,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512123884.88.jpg,images/state1_camera_l_1512123884.88.jpg,images/state1_camera_r_1512123884.88.jpg,2017-12-01 10:24:44.881175
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512123887.07.jpg,images/state0_camera_l_1512123887.07.jpg,images/state0_camera_r_1512123887.07.jpg,forward,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512123887.07.jpg,images/state1_camera_l_1512123887.07.jpg,images/state1_camera_r_1512123887.07.jpg,2017-12-01 10:24:47.067915
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512123889.27.jpg,images/state0_camera_l_1512123889.27.jpg,images/state0_camera_r_1512123889.27.jpg,forward,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512123889.27.jpg,images/state1_camera_l_1512123889.27.jpg,images/state1_camera_r_1512123889.27.jpg,2017-12-01 10:24:49.272901
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512123891.49.jpg,images/state0_camera_l_1512123891.49.jpg,images/state0_camera_r_1512123891.49.jpg,forward,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512123891.49.jpg,images/state1_camera_l_1512123891.49.jpg,images/state1_camera_r_1512123891.49.jpg,2017-12-01 10:24:51.493733
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512123893.93.jpg,images/state0_camera_l_1512123893.93.jpg,images/state0_camera_r_1512123893.93.jpg,forward,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512123893.93.jpg,images/state1_camera_l_1512123893.93.jpg,images/state1_camera_r_1512123893.93.jpg,2017-12-01 10:24:53.928294
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512123896.31.jpg,images/state0_camera_l_1512123896.31.jpg,images/state0_camera_r_1512123896.31.jpg,forward,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512123896.31.jpg,images/state1_camera_l_1512123896.31.jpg,images/state1_camera_r_1512123896.31.jpg,2017-12-01 10:24:56.314375
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512123898.32.jpg,images/state0_camera_l_1512123898.32.jpg,images/state0_camera_r_1512123898.32.jpg,forwardRight,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512123898.32.jpg,images/state1_camera_l_1512123898.32.jpg,images/state1_camera_r_1512123898.32.jpg,2017-12-01 10:24:58.322085
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512123900.64.jpg,images/state0_camera_l_1512123900.64.jpg,images/state0_camera_r_1512123900.64.jpg,forwardLeft,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512123900.64.jpg,images/state1_camera_l_1512123900.64.jpg,images/state1_camera_r_1512123900.64.jpg,2017-12-01 10:25:00.636850
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512123902.79.jpg,images/state0_camera_l_1512123902.79.jpg,images/state0_camera_r_1512123902.79.jpg,forwardLeft,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512123902.79.jpg,images/state1_camera_l_1512123902.79.jpg,images/state1_camera_r_1512123902.79.jpg,2017-12-01 10:25:02.786637
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512123905.16.jpg,images/state0_camera_l_1512123905.16.jpg,images/state0_camera_r_1512123905.16.jpg,forwardRight,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512123905.16.jpg,images/state1_camera_l_1512123905.16.jpg,images/state1_camera_r_1512123905.16.jpg,2017-12-01 10:25:05.159492
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512123908.26.jpg,images/state0_camera_l_1512123908.26.jpg,images/state0_camera_r_1512123908.26.jpg,forward,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512123908.26.jpg,images/state1_camera_l_1512123908.26.jpg,images/state1_camera_r_1512123908.26.jpg,2017-12-01 10:25:08.263088
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512123910.65.jpg,images/state0_camera_l_1512123910.65.jpg,images/state0_camera_r_1512123910.65.jpg,forwardLeft,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512123910.65.jpg,images/state1_camera_l_1512123910.65.jpg,images/state1_camera_r_1512123910.65.jpg,2017-12-01 10:25:10.646531
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512123912.83.jpg,images/state0_camera_l_1512123912.83.jpg,images/state0_camera_r_1512123912.83.jpg,forwardLeft,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512123912.83.jpg,images/state1_camera_l_1512123912.83.jpg,images/state1_camera_r_1512123912.83.jpg,2017-12-01 10:25:12.825235
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512123914.94.jpg,images/state0_camera_l_1512123914.94.jpg,images/state0_camera_r_1512123914.94.jpg,forward,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512123914.94.jpg,images/state1_camera_l_1512123914.94.jpg,images/state1_camera_r_1512123914.94.jpg,2017-12-01 10:25:14.937352
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512123917.53.jpg,images/state0_camera_l_1512123917.53.jpg,images/state0_camera_r_1512123917.53.jpg,forward,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512123917.53.jpg,images/state1_camera_l_1512123917.53.jpg,images/state1_camera_r_1512123917.53.jpg,2017-12-01 10:25:17.526817
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512123920.02.jpg,images/state0_camera_l_1512123920.02.jpg,images/state0_camera_r_1512123920.02.jpg,forwardRight,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512123920.02.jpg,images/state1_camera_l_1512123920.02.jpg,images/state1_camera_r_1512123920.02.jpg,2017-12-01 10:25:20.018879
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512123922.22.jpg,images/state0_camera_l_1512123922.22.jpg,images/state0_camera_r_1512123922.22.jpg,forward,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512123922.22.jpg,images/state1_camera_l_1512123922.22.jpg,images/state1_camera_r_1512123922.22.jpg,2017-12-01 10:25:22.219176
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512123924.85.jpg,images/state0_camera_l_1512123924.85.jpg,images/state0_camera_r_1512123924.85.jpg,forwardLeft,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512123924.85.jpg,images/state1_camera_l_1512123924.85.jpg,images/state1_camera_r_1512123924.85.jpg,2017-12-01 10:25:24.852030
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512123927.59.jpg,images/state0_camera_l_1512123927.59.jpg,images/state0_camera_r_1512123927.59.jpg,forward,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512123927.59.jpg,images/state1_camera_l_1512123927.59.jpg,images/state1_camera_r_1512123927.59.jpg,2017-12-01 10:25:27.590738
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512123929.39.jpg,images/state0_camera_l_1512123929.39.jpg,images/state0_camera_r_1512123929.39.jpg,forward,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512123929.39.jpg,images/state1_camera_l_1512123929.39.jpg,images/state1_camera_r_1512123929.39.jpg,2017-12-01 10:25:29.393638
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512123931.84.jpg,images/state0_camera_l_1512123931.84.jpg,images/state0_camera_r_1512123931.84.jpg,forward,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512123931.84.jpg,images/state1_camera_l_1512123931.84.jpg,images/state1_camera_r_1512123931.84.jpg,2017-12-01 10:25:31.843205
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512123933.68.jpg,images/state0_camera_l_1512123933.68.jpg,images/state0_camera_r_1512123933.68.jpg,forward,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512123933.68.jpg,images/state1_camera_l_1512123933.68.jpg,images/state1_camera_r_1512123933.68.jpg,2017-12-01 10:25:33.675270
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512123935.58.jpg,images/state0_camera_l_1512123935.58.jpg,images/state0_camera_r_1512123935.58.jpg,forward,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512123935.58.jpg,images/state1_camera_l_1512123935.58.jpg,images/state1_camera_r_1512123935.58.jpg,2017-12-01 10:25:35.576472
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512123937.85.jpg,images/state0_camera_l_1512123937.85.jpg,images/state0_camera_r_1512123937.85.jpg,forward,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512123937.85.jpg,images/state1_camera_l_1512123937.85.jpg,images/state1_camera_r_1512123937.85.jpg,2017-12-01 10:25:37.848747
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512123940.97.jpg,images/state0_camera_l_1512123940.97.jpg,images/state0_camera_r_1512123940.97.jpg,forward,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512123940.97.jpg,images/state1_camera_l_1512123940.97.jpg,images/state1_camera_r_1512123940.97.jpg,2017-12-01 10:25:40.968700
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512123944.13.jpg,images/state0_camera_l_1512123944.13.jpg,images/state0_camera_r_1512123944.13.jpg,forward,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512123944.13.jpg,images/state1_camera_l_1512123944.13.jpg,images/state1_camera_r_1512123944.13.jpg,2017-12-01 10:25:44.129691
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512123946.71.jpg,images/state0_camera_l_1512123946.71.jpg,images/state0_camera_r_1512123946.71.jpg,forward,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512123946.71.jpg,images/state1_camera_l_1512123946.71.jpg,images/state1_camera_r_1512123946.71.jpg,2017-12-01 10:25:46.709483
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512123949.02.jpg,images/state0_camera_l_1512123949.02.jpg,images/state0_camera_r_1512123949.02.jpg,forward,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512123949.02.jpg,images/state1_camera_l_1512123949.02.jpg,images/state1_camera_r_1512123949.02.jpg,2017-12-01 10:25:49.015275
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512123951.42.jpg,images/state0_camera_l_1512123951.42.jpg,images/state0_camera_r_1512123951.42.jpg,forward,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512123951.42.jpg,images/state1_camera_l_1512123951.42.jpg,images/state1_camera_r_1512123951.42.jpg,2017-12-01 10:25:51.422711
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512123954.37.jpg,images/state0_camera_l_1512123954.37.jpg,images/state0_camera_r_1512123954.37.jpg,forward,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512123954.37.jpg,images/state1_camera_l_1512123954.37.jpg,images/state1_camera_r_1512123954.37.jpg,2017-12-01 10:25:54.374550
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512123957.52.jpg,images/state0_camera_l_1512123957.52.jpg,images/state0_camera_r_1512123957.52.jpg,forward,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512123957.52.jpg,images/state1_camera_l_1512123957.52.jpg,images/state1_camera_r_1512123957.52.jpg,2017-12-01 10:25:57.517295
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512123960.14.jpg,images/state0_camera_l_1512123960.14.jpg,images/state0_camera_r_1512123960.14.jpg,forward,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512123960.14.jpg,images/state1_camera_l_1512123960.14.jpg,images/state1_camera_r_1512123960.14.jpg,2017-12-01 10:26:00.143752
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512123962.63.jpg,images/state0_camera_l_1512123962.63.jpg,images/state0_camera_r_1512123962.63.jpg,forward,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512123962.63.jpg,images/state1_camera_l_1512123962.63.jpg,images/state1_camera_r_1512123962.63.jpg,2017-12-01 10:26:02.628520
"{'right': False, 'center': False, 'left': False}",images/state0_camera_c_1512123969.91.jpg,images/state0_camera_l_1512123969.91.jpg,images/state0_camera_r_1512123969.91.jpg,forward,"{'right': False, 'center': False, 'left': False}",images/state1_camera_c_1512123969.91.jpg,images/state1_camera_l_1512123969.91.jpg,images/state1_camera_r_1512123969.91.jpg,2017-12-01 10:26:09.912520
